preco_total,quartos,banheiros,suites,vagas,mobiliado,area_util
3758,1,1,0,1,1,35.0
4500,3,2,0,2,0,220.0
3950,1,1,0,1,1,31.0
8350,1,1,1,2,1,100.0
6858,2,2,0,1,1,70.0
5658,2,2,2,2,0,74.0
2100,2,3,2,2,1,80.0
8375,3,4,1,3,0,123.0
5184,3,2,1,1,0,112.0
2531,2,1,0,0,0,52.0
2267,1,1,0,1,1,33.0
4307,1,1,0,1,1,40.0
3300,1,1,0,0,1,25.0
12000,4,2,1,6,0,380.0
4670,3,3,1,2,0,102.0
7250,2,2,1,1,1,60.0
2800,1,1,1,1,1,23.0
3497,2,1,0,1,0,80.0
2500,1,1,1,0,1,30.0
2980,1,1,1,1,1,35.0
3000,3,3,0,3,0,147.0
6758,2,3,1,2,0,173.0
15070,3,5,3,3,0,243.0
3200,1,1,1,1,1,38.0
2438,1,1,0,1,1,33.0
3430,1,1,0,1,1,32.0
4000,1,1,1,1,1,27.0
6332,1,1,0,0,1,28.0
2550,1,1,1,1,1,30.0
21170,4,5,4,4,0,542.0
3550,1,1,1,1,1,37.0
4660,3,3,3,3,1,113.0
1142,1,1,0,0,0,23.0
3001,1,1,1,1,1,26.0
6121,3,2,1,2,0,98.0
3108,1,1,0,1,1,43.0
8700,1,2,1,1,0,117.0
900,1,1,0,0,0,25.0
6500,4,5,3,4,0,300.0
5810,2,1,0,1,0,92.0
5500,2,1,0,2,0,90.0
13053,3,4,3,3,0,124.0
3700,2,1,0,1,0,65.0
10754,3,2,3,2,1,111.0
5184,3,3,1,1,0,116.0
3551,2,1,0,1,0,67.0
1827,1,1,0,0,1,48.0
3400,1,1,1,1,1,32.0
5287,2,2,2,1,0,62.0
3300,1,1,0,1,1,45.0
3086,2,2,1,1,1,67.0
3700,1,1,1,1,1,42.0
4770,1,1,1,1,1,38.0
2000,2,1,1,1,0,50.0
1320,1,1,1,0,0,30.0
2216,1,1,0,1,0,46.0
6309,4,4,1,2,0,210.0
4020,2,2,0,1,1,73.0
1210,1,1,0,0,1,18.0
18090,4,2,4,4,0,262.0
25200,3,5,3,2,0,248.0
4086,1,1,1,1,1,45.0
2600,1,1,1,1,1,27.0
5885,1,2,1,1,1,45.0
8070,2,2,1,1,0,69.0
7650,3,4,1,2,1,100.0
7100,1,1,1,1,1,45.0
4385,1,1,0,1,1,40.0
2900,3,1,1,2,0,93.0
7597,3,4,1,2,0,180.0
1400,2,2,0,0,0,70.0
3130,1,1,1,1,1,27.0
3580,2,2,1,1,0,68.0
2501,2,2,0,1,0,67.0
6000,1,1,1,1,1,45.0
3380,1,1,0,1,0,30.0
6702,2,1,0,1,0,62.0
1400,2,1,0,0,1,55.0
13000,3,3,1,2,0,210.0
2060,2,1,0,1,0,56.0
28600,4,5,4,4,0,250.0
7947,3,3,1,1,1,126.0
14000,3,8,3,5,0,750.0
2800,1,1,1,1,1,35.0
4900,2,1,0,1,1,105.0
1738,1,1,0,1,0,50.0
7000,2,2,0,2,0,150.0
3000,1,1,0,1,1,30.0
2618,1,1,0,1,1,28.0
3280,2,1,0,1,0,58.0
5100,1,1,1,1,1,46.0
5046,1,1,1,1,0,51.0
1700,2,1,0,2,0,40.0
25000,4,5,2,4,0,320.0
10536,1,2,1,2,0,95.0
19148,4,4,3,4,0,311.0
3700,1,1,1,1,1,42.0
3391,2,1,1,1,0,67.0
3345,1,1,0,1,0,60.0
3750,1,1,1,1,1,40.0
32000,3,4,0,3,0,381.0
1444,1,1,0,0,1,32.0
3616,1,1,0,1,1,32.0
3900,1,1,1,1,1,45.0
1650,2,1,0,1,0,63.0
3480,1,1,1,1,1,38.0
7914,1,1,0,1,1,58.0
2302,2,1,0,1,0,57.0
850,1,1,0,0,0,35.0
5663,2,2,0,2,0,78.0
5900,1,1,0,1,0,52.0
2040,1,1,0,0,0,32.0
11100,3,2,1,2,0,190.0
3700,3,1,1,2,0,111.0
8850,3,4,3,2,1,170.0
4646,1,1,0,1,1,42.0
3100,1,1,1,1,1,31.0
6800,4,3,2,4,0,300.0
4052,1,1,0,0,1,22.0
2800,1,1,1,1,1,30.0
2300,4,3,0,1,0,220.0
4345,1,1,1,1,0,72.0
11000,5,5,5,3,0,458.0
14700,3,4,3,3,1,148.0
3320,1,1,0,1,1,35.0
3300,1,1,1,1,1,55.0
960,1,1,0,0,0,30.0
2998,1,1,0,1,1,30.0
20000,4,6,2,4,0,450.0
2870,1,1,1,1,1,30.0
3565,1,1,0,1,0,36.0
2942,1,1,0,1,0,45.0
2480,2,1,0,1,0,50.0
4100,1,1,0,1,1,40.0
17000,4,6,1,6,0,600.0
3400,1,1,1,0,1,90.0
1710,1,1,1,0,0,20.0
3004,1,1,1,1,0,29.0
5100,1,2,0,1,1,62.0
1409,1,1,0,0,0,39.0
10000,4,5,2,6,0,313.0
4200,1,1,1,1,1,43.0
4797,4,3,0,2,0,132.0
3149,1,1,0,1,1,42.0
850,2,1,0,1,0,70.0
4600,3,3,1,3,0,120.0
5134,3,2,0,1,0,140.0
13843,3,3,1,2,0,322.0
4073,1,1,0,1,1,38.0
4685,1,1,0,2,1,65.0
3060,3,1,1,1,1,78.0
6000,3,3,2,2,0,115.0
2846,2,2,1,1,0,70.0
13900,3,4,3,3,0,205.0
2780,2,1,0,2,0,70.0
1219,1,1,0,0,0,33.0
2450,2,2,1,1,1,60.0
4201,1,1,1,1,1,31.0
9750,4,6,4,3,0,200.0
3590,2,2,0,1,0,60.0
2251,2,1,0,1,0,54.0
1500,2,1,0,1,0,49.0
8500,1,2,0,2,0,95.0
1868,2,1,0,2,0,84.0
3652,1,1,0,1,1,32.0
1100,1,2,0,0,0,50.0
5050,2,3,1,1,0,103.0
6000,3,5,3,6,0,450.0
4500,2,1,0,1,0,90.0
4600,1,1,1,1,1,45.0
1584,2,1,0,0,1,50.0
3500,1,1,0,0,1,40.0
4475,3,2,0,1,0,93.0
4765,1,1,0,1,1,35.0
11144,4,6,4,3,0,411.0
2960,1,1,0,1,1,28.0
2930,2,1,0,1,1,51.0
8690,2,2,1,1,1,95.0
9300,1,2,1,1,0,85.0
2600,1,1,1,1,1,37.0
7750,3,5,3,3,1,238.0
1860,1,1,0,1,0,40.0
3500,1,1,1,1,1,32.0
2320,1,1,1,1,1,37.0
4150,2,1,0,1,1,65.0
8950,3,5,3,3,0,130.0
8487,3,4,3,3,0,230.0
3100,3,2,1,2,0,106.0
3488,2,2,0,1,0,50.0
8000,5,2,0,2,0,220.0
3620,1,1,0,1,1,29.0
4275,2,2,0,1,1,70.0
3400,1,1,0,1,0,40.0
1100,1,1,1,1,0,18.0
9792,3,3,1,3,1,218.0
3000,1,1,1,1,1,45.0
3300,1,1,0,1,1,40.0
10545,4,4,3,4,0,165.0
7350,3,3,1,2,0,120.0
16100,3,5,3,4,0,290.0
7633,1,1,0,1,1,51.0
6940,2,2,2,1,1,57.0
1960,2,1,0,1,0,41.0
4600,1,1,1,1,1,36.0
7640,2,2,1,2,0,93.0
4243,2,1,0,1,0,70.0
2300,1,1,0,0,1,30.0
3450,2,2,1,1,0,60.0
2950,1,1,0,0,0,36.0
4100,2,2,1,1,0,80.0
2350,1,1,1,1,1,28.0
6600,4,4,4,4,0,270.0
3280,1,1,1,1,1,30.0
3680,1,2,1,1,1,64.0
6260,2,2,1,1,0,116.0
4872,1,1,0,0,1,21.0
9600,3,4,1,3,0,231.0
10590,3,4,1,2,0,130.0
3410,1,1,0,1,1,56.0
2860,1,1,0,1,1,50.0
3895,1,1,0,1,1,48.0
4870,2,2,1,2,0,71.0
3030,2,1,0,1,1,90.0
2800,1,1,0,1,1,40.0
1811,2,1,0,1,0,40.0
7035,3,2,1,3,0,113.0
9000,4,3,4,0,1,609.0
3401,1,1,1,1,1,35.0
25400,4,6,4,4,0,222.0
2950,1,1,1,1,1,29.0
2000,1,1,0,1,0,40.0
1760,1,1,0,0,0,20.0
2910,2,1,0,1,1,83.0
4323,4,4,2,3,0,160.0
1860,2,1,0,0,0,70.0
3370,3,6,2,6,0,450.0
5338,1,1,0,1,1,35.0
3160,2,1,0,1,0,60.0
2400,2,2,0,1,0,100.0
22060,4,4,3,3,1,210.0
2598,1,1,0,1,1,40.0
5320,1,1,0,1,1,33.0
6500,3,2,0,2,0,150.0
1098,2,1,0,1,0,43.0
6042,2,1,0,1,0,93.0
3535,3,3,2,0,0,90.0
2800,1,1,0,1,1,34.0
3725,1,1,1,1,1,36.0
1804,1,1,0,1,0,33.0
2550,2,2,1,0,0,74.0
4450,1,1,0,1,1,49.0
1750,1,1,0,0,0,58.0
25100,3,3,1,2,1,223.0
4000,1,1,1,1,1,35.0
2510,1,1,1,1,0,30.0
4740,2,1,0,1,0,90.0
5000,4,3,1,5,0,280.0
3200,1,1,0,1,1,33.0
4139,1,1,0,1,1,40.0
2560,1,1,1,1,1,33.0
1565,1,1,0,0,0,55.0
1596,2,1,0,1,0,75.0
27959,4,5,2,4,0,226.0
3620,1,1,0,1,1,28.0
2152,1,1,0,0,1,40.0
3480,1,1,1,1,1,26.0
3609,1,1,0,1,0,42.0
7150,4,4,4,4,0,246.0
4000,1,1,1,1,1,35.0
2750,2,1,0,1,0,47.0
12000,4,2,0,4,0,310.0
3501,3,3,1,2,1,98.0
8160,3,1,1,2,1,90.0
4671,1,1,0,1,0,40.0
8260,3,2,0,2,1,85.0
2500,1,1,0,1,1,33.0
3520,2,1,0,1,1,54.0
6550,4,4,1,2,0,128.0
2603,2,2,1,3,1,70.0
4598,2,2,0,1,0,85.0
5633,3,3,1,2,0,107.0
6355,3,3,1,2,0,170.0
16900,4,5,4,3,0,360.0
2090,1,1,0,0,0,25.0
3600,1,1,1,1,1,28.0
1600,1,1,0,0,0,35.0
4995,3,4,3,3,0,100.0
20700,1,2,1,2,1,110.0
16100,4,4,3,4,0,230.0
3286,1,1,0,1,1,30.0
3100,1,1,0,1,0,30.0
4250,1,1,1,1,0,51.0
2025,2,1,0,1,0,43.0
5000,2,3,0,1,0,90.0
19158,4,4,3,4,0,311.0
18580,4,4,4,4,0,356.0
800,1,1,0,0,0,45.0
3197,3,4,1,2,0,117.0
4565,1,1,0,1,1,40.0
5000,3,3,1,4,0,200.0
11999,4,5,3,2,0,180.0
3703,3,3,1,2,0,82.0
2800,3,3,1,2,0,155.0
11000,1,10,1,8,0,340.0
3509,2,1,0,1,0,58.0
4050,3,5,1,3,0,167.0
6400,2,1,1,2,1,70.0
4024,1,1,0,1,1,40.0
9231,3,3,1,1,1,150.0
2630,1,2,1,1,0,35.0
2600,1,1,1,1,1,29.0
6500,3,3,3,2,0,118.0
4900,2,1,1,2,1,75.0
6803,2,3,2,3,0,149.0
8256,4,2,3,3,0,153.0
17600,4,5,4,3,0,355.0
4500,3,2,1,2,0,180.0
3000,1,1,1,1,1,42.0
13200,3,5,3,3,0,187.0
3555,1,1,1,1,1,48.0
5900,3,2,1,2,1,115.0
4814,2,2,1,1,0,60.0
2443,3,3,0,2,0,75.0
19350,2,3,2,4,0,350.0
30000,4,5,4,5,0,923.0
2800,2,1,0,1,0,63.0
3200,1,1,0,1,1,37.0
8190,3,2,0,1,0,250.0
19685,4,6,4,5,1,375.0
34746,4,6,4,5,0,274.0
30550,3,3,3,4,0,285.0
2718,3,2,1,1,0,80.0
4750,2,1,0,1,0,80.0
2450,1,1,0,1,0,33.0
4550,1,1,1,1,1,48.0
9695,1,1,1,1,1,40.0
3100,1,1,1,1,1,30.0
25000,3,6,3,6,0,682.0
2265,2,1,0,1,0,52.0
4381,1,1,0,1,1,33.0
18340,2,3,2,3,1,165.0
6700,2,1,0,1,1,60.0
8000,1,2,0,1,0,100.0
4584,3,5,3,3,0,125.0
6240,3,4,1,2,0,124.0
2290,2,1,0,1,0,50.0
3990,2,2,1,0,1,73.0
7200,1,1,0,1,1,76.0
27036,3,4,3,4,0,285.0
4600,1,1,0,1,0,32.0
1435,2,1,0,1,0,55.0
6775,1,1,1,1,1,50.0
6860,3,6,3,4,1,300.0
13000,2,2,2,2,1,97.0
4950,1,1,0,1,1,40.0
16898,3,3,1,3,0,160.0
4600,1,1,0,1,1,42.0
5500,3,4,1,4,0,200.0
1805,1,1,0,0,0,55.0
4150,2,2,0,1,1,65.0
5690,4,5,4,4,0,150.0
1470,1,1,1,0,0,19.0
1720,2,1,0,0,0,70.0
2762,1,1,0,1,0,45.0
12490,3,5,3,3,0,195.0
6300,1,1,0,2,1,72.0
6440,1,1,0,2,1,50.0
1171,1,1,0,0,0,34.0
2667,1,1,0,1,1,32.0
1350,1,1,0,0,0,30.0
3430,2,2,1,1,0,80.0
6910,3,4,3,2,0,147.0
4080,3,2,0,2,1,70.0
3230,2,2,1,0,0,55.0
3100,1,1,1,1,1,38.0
10300,3,4,3,3,0,160.0
4600,3,4,1,2,0,107.0
7500,1,1,0,1,0,54.0
6650,3,1,3,3,0,123.0
2061,2,2,0,2,0,62.0
3202,1,1,0,1,1,35.0
4825,1,1,0,1,1,50.0
2932,1,1,1,1,0,45.0
6900,4,5,4,3,0,155.0
3284,1,1,0,0,0,40.0
4825,2,1,0,1,0,43.0
1800,2,2,1,2,0,90.0
3050,2,1,0,1,0,50.0
3200,1,1,1,1,1,30.0
6700,3,3,1,1,0,170.0
3500,2,2,0,2,0,64.0
3680,2,2,1,1,0,85.0
3200,1,1,1,1,1,30.0
1150,1,1,0,0,0,30.0
19000,4,4,2,3,1,272.0
4070,3,2,1,1,0,86.0
3650,2,1,0,1,0,52.0
700,1,1,0,0,0,30.0
7100,1,1,1,1,1,40.0
2800,1,1,0,0,0,38.0
5254,1,1,0,0,1,28.0
16800,2,4,2,2,0,270.0
4235,2,2,0,1,0,67.0
3298,2,1,0,1,0,65.0
5400,2,2,1,2,1,73.0
19500,1,1,1,1,1,42.0
7312,8,10,7,4,1,500.0
7581,2,2,1,1,0,290.0
21100,4,3,3,3,0,220.0
3000,1,1,1,1,1,43.0
1386,2,1,0,0,0,70.0
40000,5,4,3,4,0,539.0
3180,1,1,0,1,1,42.0
4100,3,4,3,2,0,220.0
700,1,1,0,0,0,35.0
11200,3,2,1,2,1,111.0
2790,3,2,1,2,0,77.0
7470,3,2,2,1,0,166.0
45000,4,6,4,4,0,468.0
11707,3,5,3,3,0,500.0
3200,1,1,0,1,1,27.0
7500,1,1,1,1,0,120.0
1200,1,1,0,0,0,50.0
7000,4,5,3,3,0,234.0
6873,1,1,0,1,1,42.0
2900,1,1,1,1,1,31.0
6690,3,5,3,2,1,135.0
2270,2,1,0,1,0,50.0
2670,2,2,0,1,1,70.0
7900,3,4,2,3,0,150.0
2900,1,1,1,1,1,31.0
3200,1,1,1,1,1,29.0
11600,1,2,1,2,0,170.0
4000,4,5,0,4,0,200.0
2940,3,1,0,1,1,75.0
6120,2,3,1,1,0,112.0
2757,1,1,0,1,1,40.0
2800,3,1,0,4,1,250.0
5184,1,1,0,0,1,35.0
2600,1,1,1,1,1,24.0
3000,1,1,1,1,0,37.0
1200,2,1,0,0,0,30.0
1100,1,1,0,0,1,28.0
3400,1,1,1,1,1,35.0
7000,5,5,3,8,0,170.0
2932,1,1,1,1,1,28.0
2213,2,2,0,0,0,71.0
50001,4,5,4,4,1,259.0
1650,1,1,0,0,0,45.0
3400,2,1,0,1,1,51.0
3538,1,1,0,1,0,34.0
1200,1,1,0,0,1,65.0
5365,2,2,0,1,1,52.0
9720,1,3,1,2,0,108.0
11805,3,3,1,1,0,168.0
21750,2,4,2,3,0,215.0
2550,2,1,0,1,1,48.0
11685,3,5,3,3,1,156.0
5850,3,4,1,1,0,111.0
18090,4,2,4,4,0,262.0
1460,2,1,1,1,0,48.0
4240,4,3,1,2,0,114.0
14000,3,4,3,3,0,168.0
19368,3,5,3,4,1,280.0
6200,1,1,1,1,1,54.0
3500,1,1,1,1,1,40.0
12000,4,4,0,6,0,287.0
8000,4,3,1,2,1,280.0
2600,1,1,1,1,1,28.0
4169,1,1,0,1,0,41.0
18500,4,6,4,4,0,320.0
11500,4,4,0,4,0,240.0
3375,2,2,0,1,0,70.0
7100,3,4,1,2,0,190.0
3600,3,2,0,1,0,80.0
3750,2,1,0,1,1,43.0
2820,1,1,1,1,1,37.0
3457,1,1,0,1,0,40.0
3850,1,1,0,2,0,55.0
5741,1,1,0,0,1,25.0
7300,4,2,1,3,0,130.0
4653,5,4,1,4,0,200.0
7312,1,1,0,1,1,44.0
1478,1,1,0,0,0,37.0
2800,1,1,1,1,1,30.0
4000,1,1,1,1,1,30.0
2400,1,1,1,1,1,33.0
3674,2,2,0,0,0,70.0
2800,1,1,1,1,1,28.0
20878,2,1,2,2,0,382.0
16500,3,4,1,4,0,250.0
2900,1,1,1,1,1,30.0
4000,1,1,1,1,1,30.0
5254,1,1,0,0,1,29.0
2374,3,1,0,1,0,70.0
2500,1,1,0,1,0,45.0
4347,2,2,0,1,0,80.0
25000,3,6,3,3,0,307.0
2300,3,2,1,2,0,74.0
37900,4,5,3,4,1,336.0
3430,2,1,0,0,0,77.0
19227,2,4,2,2,1,180.0
13500,3,3,3,5,0,480.0
3875,1,1,0,1,1,40.0
3500,1,1,0,1,0,30.0
4390,1,1,0,1,1,31.0
2420,3,1,0,1,0,55.0
5200,3,5,3,3,1,155.0
1300,1,1,0,0,0,40.0
23928,2,3,2,1,1,168.0
1835,2,1,0,1,0,53.0
2750,1,1,1,1,1,30.0
9958,3,4,1,2,0,170.0
800,1,1,0,0,0,40.0
16411,3,4,3,4,1,230.0
6750,4,4,1,3,0,210.0
2095,2,1,0,1,0,58.0
4100,1,1,0,1,1,35.0
3642,1,1,0,1,0,66.0
2432,1,1,1,1,1,28.0
2600,2,1,1,1,0,62.0
6150,2,4,2,1,0,146.0
3400,1,1,1,1,1,36.0
3876,2,3,1,2,0,89.0
6740,2,2,1,1,1,100.0
3426,3,2,1,1,0,65.0
8577,2,1,2,2,0,150.0
3420,1,1,1,1,0,32.0
17750,4,2,2,4,1,266.0
3244,1,1,0,1,0,40.0
8050,3,3,1,2,0,124.0
3400,1,1,1,1,1,42.0
2400,2,1,0,1,0,54.0
2350,2,1,0,1,1,52.0
3200,1,1,1,1,1,40.0
3850,1,1,0,1,0,47.0
8190,3,3,3,4,0,210.0
6000,3,3,1,3,1,140.0
5250,3,2,1,2,0,147.0
3550,1,1,0,1,0,38.0
11900,4,1,4,3,0,160.0
800,1,1,0,0,0,40.0
3690,1,1,1,1,1,40.0
2185,2,1,0,1,0,45.0
11900,3,4,3,4,0,210.0
1200,1,1,1,0,1,20.0
16483,4,5,4,4,0,200.0
3077,2,2,0,1,0,65.0
1700,1,1,0,0,0,120.0
2100,2,1,0,1,0,60.0
2940,1,1,1,1,1,38.0
6350,4,3,2,3,0,200.0
3956,1,1,1,1,1,47.0
27850,3,7,3,4,1,192.0
2351,1,1,0,1,0,38.0
2833,1,1,1,1,0,37.0
5140,3,3,3,1,0,141.0
16000,5,11,5,6,0,1300.0
5119,4,6,1,5,0,327.0
24067,4,6,3,5,0,366.0
20990,4,5,4,3,0,300.0
2500,3,1,0,1,0,90.0
5700,1,1,0,1,1,45.0
3198,2,1,0,1,0,65.0
2613,1,1,0,1,0,37.0
9650,2,2,1,2,0,88.0
750,1,1,0,0,0,55.0
5149,1,1,1,1,1,65.0
6748,2,3,2,2,0,173.0
5000,4,4,1,6,0,400.0
2305,1,1,0,0,0,45.0
41300,4,6,4,5,1,500.0
1600,2,3,2,1,0,60.0
3120,1,1,0,1,1,40.0
1700,2,2,0,1,1,80.0
11300,1,2,1,2,1,65.0
4587,1,1,0,1,1,47.0
4956,3,5,3,3,0,237.0
3080,3,2,1,1,1,68.0
3300,1,1,1,1,1,37.0
8650,2,2,1,1,1,65.0
8340,1,1,1,2,1,100.0
4130,3,2,1,2,0,104.0
5390,2,2,1,2,0,81.0
1980,1,1,0,1,0,35.0
3136,3,2,0,1,0,68.0
2020,2,1,0,0,1,40.0
3000,3,5,3,2,0,150.0
2590,1,1,0,0,1,30.0
4100,1,1,1,1,1,37.0
6750,8,7,1,6,0,750.0
7070,1,1,1,1,0,72.0
19000,4,1,2,3,1,272.0
3500,3,3,1,2,0,160.0
4100,2,1,0,1,0,82.0
13390,3,3,3,4,0,223.0
3380,1,1,0,1,1,28.0
11900,3,2,1,2,1,120.0
6500,2,2,2,2,0,75.0
3962,2,3,1,1,0,78.0
35000,4,6,4,6,0,550.0
900,1,1,0,0,1,10.0
3750,1,1,0,1,1,40.0
7545,2,3,1,1,0,88.0
3180,1,1,0,1,1,30.0
8500,3,2,1,2,0,160.0
12070,3,2,1,2,0,210.0
4550,1,1,0,0,1,31.0
259985,3,3,1,2,1,500.0
4770,1,1,1,1,0,55.0
1500,1,1,0,0,1,35.0
3800,1,1,0,0,1,20.0
19500,4,2,3,6,0,393.0
3380,1,1,0,1,1,51.0
4000,4,3,0,7,0,180.0
15000,3,4,2,3,0,370.0
2412,1,1,1,0,0,30.0
1547,1,1,0,0,0,35.0
3850,3,2,1,1,0,73.0
9480,2,2,1,2,1,76.0
259990,2,3,2,3,0,150.0
3170,1,1,0,1,0,30.0
950,2,1,0,0,0,45.0
2450,2,2,1,1,0,65.0
11500,3,2,1,1,1,146.0
3200,3,2,0,0,0,80.0
3300,3,2,1,3,0,200.0
2236,1,1,0,0,1,27.0
1697,1,1,0,0,0,23.0
2800,2,1,0,2,0,140.0
2950,1,1,0,1,1,28.0
5800,1,1,1,1,1,40.0
11010,2,3,1,2,0,158.0
850,1,1,0,0,0,28.0
12326,3,3,1,2,0,210.0
2700,1,1,1,1,1,35.0
4700,1,1,1,1,1,40.0
3400,1,1,1,1,1,35.0
4574,2,2,1,2,0,76.0
20900,4,6,4,3,0,350.0
15985,3,3,3,3,0,158.0
18740,3,3,3,4,0,236.0
4700,2,2,1,1,1,78.0
3176,1,1,0,1,0,45.0
20985,4,6,0,6,0,313.0
3633,1,1,1,1,1,48.0
15720,3,3,1,2,0,320.0
6305,2,2,1,1,1,71.0
6700,3,1,0,1,1,100.0
3190,2,2,2,2,0,62.0
3278,2,1,1,1,0,65.0
6500,1,1,1,1,1,46.0
5365,1,1,0,1,1,40.0
2010,2,2,1,1,0,65.0
2800,1,1,0,1,0,35.0
15000,4,6,3,4,0,200.0
5769,1,2,1,1,0,50.0
2900,1,1,1,1,1,45.0
13985,3,4,1,1,0,190.0
3800,1,1,0,2,0,45.0
3550,1,1,0,1,1,33.0
5935,4,5,1,2,1,140.0
5447,1,1,0,1,1,40.0
6080,4,6,4,2,0,220.0
4830,3,3,1,2,1,104.0
2800,3,2,0,2,0,90.0
7517,4,2,1,2,0,311.0
1100,1,1,0,2,0,50.0
3890,1,1,0,1,1,35.0
1400,1,1,0,0,1,15.0
18362,2,2,2,3,1,165.0
3000,1,1,1,1,1,45.0
2700,3,2,1,1,0,75.0
4570,1,1,1,1,1,50.0
3500,1,1,0,1,1,30.0
2600,1,1,1,1,0,26.0
4576,3,3,1,1,0,110.0
14950,4,5,4,4,0,220.0
3800,1,1,0,0,1,34.0
9500,3,3,2,4,1,200.0
3440,2,1,0,1,0,68.0
3696,3,3,1,1,0,80.0
4210,1,1,1,1,1,56.0
3211,1,1,0,1,0,34.0
1000,1,1,1,0,0,50.0
46500,5,6,5,6,0,390.0
4020,2,1,0,1,1,50.0
2500,1,1,0,1,1,40.0
3900,2,1,0,1,1,55.0
7500,2,2,1,2,1,90.0
2003,1,1,1,1,1,34.0
2865,2,2,1,1,0,65.0
3500,1,1,1,1,1,33.0
9550,1,1,1,2,1,72.0
8000,4,5,2,3,0,226.0
2941,2,2,0,1,0,72.0
1820,1,1,0,0,0,39.0
5000,2,2,1,2,0,75.0
3550,1,1,0,1,0,56.0
13090,4,6,4,4,0,387.0
11830,3,3,1,2,0,148.0
860,1,1,0,0,0,50.0
4150,1,1,1,1,1,56.0
5345,3,3,1,1,0,110.0
3300,2,2,0,1,0,64.0
3400,1,1,0,1,0,35.0
3570,2,2,1,1,0,50.0
3130,1,1,0,1,1,30.0
2530,3,2,1,1,1,63.0
1690,1,1,0,0,0,60.0
4400,3,1,1,1,1,85.0
48000,4,6,3,8,0,650.0
4800,3,4,1,3,0,146.0
7185,3,2,0,1,0,175.0
5200,2,3,1,2,0,88.0
3982,1,1,1,1,0,45.0
850,1,1,0,0,0,24.0
6310,1,1,1,1,1,55.0
3580,1,1,1,1,0,55.0
3624,2,1,0,1,0,70.0
2806,2,2,0,1,0,98.0
2690,1,1,1,1,1,32.0
3250,1,1,1,1,1,31.0
3968,1,1,1,0,1,41.0
3803,1,1,0,1,1,40.0
10175,4,6,4,3,0,198.0
3920,2,2,1,2,0,75.0
6500,2,2,1,2,0,83.0
3826,1,1,0,1,0,31.0
5200,5,4,1,4,0,240.0
4090,3,2,1,2,0,101.0
1150,1,1,0,0,1,35.0
5701,3,2,1,1,0,186.0
11970,3,4,0,1,0,180.0
2500,1,1,0,1,1,49.0
4595,3,2,0,1,0,108.0
1550,2,1,0,1,0,50.0
3800,1,1,1,1,1,40.0
28000,4,3,1,10,0,390.0
4900,1,1,1,1,1,51.0
5149,2,2,2,1,0,74.0
3900,1,1,0,1,1,24.0
5200,3,3,1,0,1,158.0
10100,3,4,3,3,0,140.0
40000,4,6,4,4,1,480.0
2900,1,1,1,1,1,37.0
10753,3,3,2,2,1,111.0
7670,2,2,1,1,1,56.0
3367,1,1,1,1,1,31.0
2320,1,1,0,0,0,40.0
7490,1,3,1,1,1,105.0
6325,3,1,1,1,1,150.0
5900,3,2,1,1,0,138.0
2005,1,1,0,0,1,30.0
1520,1,1,0,0,0,20.0
5003,3,4,1,3,0,210.0
8895,4,4,3,4,0,393.0
6200,1,1,1,1,1,70.0
3770,1,1,0,1,1,48.0
4092,1,1,0,1,1,32.0
6980,1,2,1,2,1,58.0
3200,1,1,0,0,1,35.0
7300,1,1,1,1,1,38.0
4200,1,1,0,1,1,43.0
20000,6,4,2,3,0,350.0
5400,2,4,2,2,0,106.0
23630,3,5,3,4,0,280.0
26385,4,4,4,5,0,283.0
2368,2,2,1,1,0,60.0
4200,5,3,1,2,0,416.0
29500,3,6,3,5,1,366.0
16500,4,5,0,3,0,360.0
3900,1,1,1,1,1,50.0
3300,1,1,1,1,1,30.0
1880,2,1,0,0,0,42.0
10042,3,3,1,2,0,231.0
1200,1,1,0,0,0,20.0
9100,1,1,1,1,0,62.0
11200,4,3,2,3,1,230.0
4520,2,2,0,1,0,87.0
17485,3,4,3,4,0,229.0
3170,1,1,0,1,1,35.0
6700,2,2,0,1,0,77.0
3823,1,1,0,1,1,32.0
4600,1,1,1,1,1,40.0
4200,1,1,1,1,1,45.0
18178,3,5,3,3,1,354.0
2740,3,1,0,0,0,96.0
24307,3,5,3,2,0,300.0
900,1,1,0,0,0,23.0
2840,1,1,0,1,0,30.0
4020,3,2,1,1,0,110.0
2670,1,1,0,1,1,50.0
4500,2,1,1,1,1,70.0
3095,2,1,0,1,0,63.0
3620,1,1,1,0,0,40.0
2103,2,1,0,1,0,58.0
2850,1,1,0,1,1,60.0
3660,2,2,0,2,0,67.0
3900,1,1,1,1,1,45.0
3600,3,1,0,1,0,144.0
12500,4,6,4,5,0,369.0
6598,3,2,1,1,0,130.0
1300,2,1,0,1,0,70.0
4324,1,1,1,1,1,33.0
3348,3,2,1,1,1,69.0
6710,3,3,1,2,0,208.0
2054,1,1,0,0,0,42.0
8520,3,4,0,1,1,187.0
3000,1,1,1,1,0,50.0
2933,3,2,1,2,0,102.0
25000,4,3,3,1,0,343.0
2020,1,1,0,1,1,32.0
1348,1,1,0,0,0,12.0
7340,4,6,4,5,0,360.0
6985,2,2,2,2,0,76.0
8470,3,3,1,2,0,113.0
10000,4,2,2,2,0,204.0
5547,3,2,1,2,0,100.0
850,1,1,0,0,0,20.0
3071,2,1,0,1,0,56.0
2940,1,1,1,1,1,52.0
